,sentyr,songername,demean_logprisonsentmonths,christian,aba_best,x_black,x_dem,age,trial,gender
14004,1995,"VANCE, SARAH SAVOIA",0.7461085319519043,0.0,1.0,0.0,1.0,45.0,0.0,0.0
7180,1996,"KEENAN, JOHN F.",0.4276301860809326,0.0,1.0,0.0,0.0,67.0,0.25,1.0
10542,1991,"PAUL, MAURICE MITCHELL",-1.5894572413799324e-07,1.0,1.0,0.0,0.0,59.0,0.3333333432674408,1.0
5254,2008,"GWIN, JAMES S.",-0.2575242817401886,0.0,1.0,0.0,1.0,54.0,0.09433962404727936,1.0
612,1994,"BARTLE, HARVEY, III",0.8515698909759521,1.0,1.0,0.0,0.0,53.0,1.0,1.0
3396,2009,"DOHERTY, REBECCA FEENEY",-0.5991887450218201,0.0,0.0,0.0,0.0,57.0,0.0416666679084301,0.0
9171,1996,"MEANS, TERRY ROBERT",1.040300965309143,1.0,0.0,0.0,0.0,48.0,0.20000000298023224,1.0
8743,2003,"MARTONE, FREDERICK J.",0.9925246834754944,0.0,0.0,0.0,0.0,60.0,0.01550387591123581,1.0
69,2010,"ADELMAN, LYNN S.",-0.11884860694408417,0.0,0.0,0.0,1.0,71.0,0.010416666977107525,1.0
3238,1996,"DEBEVOISE, DICKINSON RICHARDS",1.605452060699463,1.0,0.0,0.0,1.0,72.0,0.3333333432674408,1.0
797,1994,"BELL, ROBERT HOLMES",-0.005358695983886719,1.0,0.0,0.0,0.0,50.0,0.0,1.0
9840,2011,"MUNLEY, JAMES MARTIN",-0.6814860701560974,0.0,0.0,0.0,1.0,75.0,0.0476190485060215,1.0
9188,1996,"MELANCON, TUCKER L.",-0.22907257080078125,1.0,0.0,0.0,1.0,50.0,0.0,1.0
7780,2011,"LANCASTER, GARY L.",-0.9433943033218384,1.0,0.0,1.0,1.0,62.0,0.0555555559694767,1.0
12344,2011,"SHAPIRO, NORMA LEVY",-0.7318972945213318,0.0,1.0,0.0,1.0,83.0,0.0,0.0
10282,2002,"OBERDORFER, LOUIS F.",0.9761843681335449,1.0,0.0,0.0,1.0,83.0,0.0,1.0
9542,2003,"MOODY, JAMES S.",0.25502076745033264,1.0,1.0,0.0,1.0,56.0,0.10000000149011612,1.0
4880,1997,"GILMORE, VANESSA DIANE",0.948334813117981,1.0,0.0,1.0,1.0,41.0,0.699999988079071,0.0
7676,2011,"KUGLER, ROBERT B.",0.6396240592002869,0.0,1.0,0.0,0.0,61.0,0.05882352963089943,1.0
8233,2000,"LINDSAY, SAM A.",-0.5315468907356262,0.0,0.0,1.0,1.0,49.0,0.06976744532585144,1.0
3859,2007,"ENGLAND, MORRISON C., JR.",-0.19733379781246185,0.0,1.0,1.0,0.0,53.0,0.01315789483487606,1.0
9567,2009,"MOODY, JAMES T.",-0.24663160741329193,1.0,0.0,0.0,0.0,71.0,0.125,1.0
2817,2002,"COTE, DENISE LOUISE",0.31944429874420166,0.0,0.0,0.0,1.0,56.0,0.033898305147886276,0.0
9872,2004,"MURGUIA, MARY H.",0.5426238775253296,0.0,0.0,0.0,1.0,44.0,0.0078125,0.0
2669,1992,"CONWAY, ANNE CALLAGHAN",-0.29971811175346375,0.0,0.0,0.0,0.0,42.0,0.25,0.0
7738,2005,"LAKE, SIMEON TIMOTHY, III",1.0503467321395874,1.0,1.0,0.0,0.0,61.0,0.07407407462596893,1.0
1459,2001,"BROOMFIELD, ROBERT C.",1.053878903388977,1.0,1.0,0.0,0.0,68.0,0.05263157933950424,1.0
6857,2003,"JONES, NAPOLEON AL, JR.",0.12001466006040573,1.0,0.0,1.0,1.0,63.0,0.03870967775583267,1.0
2490,2010,"COHN, AVERN L.",-0.5780124068260193,0.0,0.0,0.0,1.0,86.0,0.0476190485060215,1.0
440,2009,"ATLAS, NANCY FRIEDMAN",0.5713806748390198,0.0,0.0,0.0,1.0,60.0,0.027397260069847107,0.0
5714,1998,"HENDREN, JIMM LARRY",0.290606290102005,1.0,0.0,0.0,0.0,58.0,0.06666667014360428,1.0
12391,2006,"SHARPE, GARY L.",-0.372600793838501,0.0,1.0,0.0,0.0,59.0,0.0,1.0
15181,2004,"ZILLY, THOMAS S.",-0.06776422262191772,0.0,1.0,0.0,0.0,69.0,0.019801979884505272,1.0
8906,2003,"MCCALLA, JON P.",0.010332268662750721,1.0,1.0,0.0,0.0,56.0,0.06862745434045792,1.0
10530,2002,"PATTERSON, ROBERT P.",-0.006190788932144642,1.0,0.0,0.0,1.0,111.0,0.10000000149011612,1.0
11831,2002,"SAFFELS, DALE EMERSON",-0.533951997756958,1.0,1.0,0.0,1.0,81.0,0.0,1.0
7847,2004,"LAUGHREY, NANETTE K.",-0.07275764644145966,0.0,0.0,0.0,1.0,58.0,0.008849557489156723,0.0
11591,2005,"ROSE, THOMAS M.",0.08535026013851166,0.0,1.0,0.0,0.0,57.0,0.032258063554763794,1.0
6742,2009,"JOHNSON, INGE PRYTZ",0.3780452609062195,1.0,0.0,0.0,1.0,64.0,0.08433734625577927,0.0
9178,2003,"MEANS, TERRY ROBERT",-0.5135530233383179,1.0,0.0,0.0,0.0,55.0,0.14166666567325592,1.0
14209,1998,"WALKER, VAUGHN R.",-0.0003384748997632414,1.0,0.0,0.0,0.0,54.0,0.25,1.0
8314,2004,"LONGSTAFF, RONALD EARL",-0.057816676795482635,1.0,1.0,0.0,0.0,63.0,0.07692307978868484,1.0
2966,2011,"CROW, SAM A.",0.39482468366622925,1.0,0.0,0.0,0.0,85.0,0.0,1.0
5203,2005,"GRITZNER, JAMES E.",-0.05257663130760193,1.0,1.0,0.0,0.0,58.0,0.05263157933950424,1.0
7818,2000,"LASKER, MORRIS E.",0.249558687210083,0.0,0.0,0.0,1.0,83.0,0.0,1.0
10206,2008,"NUGENT, DONALD C.",-0.21459415555000305,0.0,1.0,0.0,1.0,60.0,0.032786883413791656,1.0
15021,2009,"WRIGHT, SUSAN WEBBER",0.18451885879039764,1.0,0.0,0.0,0.0,61.0,0.0317460335791111,0.0
4772,1999,"GEX, WALTER J., III",-0.32379916310310364,0.0,0.0,0.0,0.0,60.0,0.0,1.0
4585,2000,"GARBIS, MARVIN J.",0.03698819503188133,0.0,0.0,0.0,0.0,64.0,0.04878048598766327,1.0
4475,2006,"FULLER, MARK E.",-0.007762386463582516,0.0,0.0,0.0,0.0,48.0,0.01923076994717121,1.0
1108,2003,"BLOCK, FREDERIC",-0.6454132199287415,1.0,1.0,0.0,1.0,69.0,0.1066666692495346,1.0
8134,2008,"LETTS, J. SPENCER",-0.9030513167381287,0.0,0.0,0.0,0.0,74.0,0.0,1.0
737,1999,"BEATTY, WILLIAM L.",-0.14679434895515442,0.0,1.0,0.0,1.0,74.0,0.05128205195069313,1.0
8170,1992,"LIFLAND, JOHN C.",0.19355614483356476,0.0,1.0,0.0,0.0,59.0,0.0,1.0
14838,2005,"WINMILL, BARRY LYNN",0.2592405378818512,0.0,1.0,0.0,1.0,53.0,0.015748031437397003,1.0
1765,2004,"BURRELL, GARLAND E., JR.",-0.35062703490257263,0.0,0.0,1.0,0.0,57.0,0.03999999910593033,1.0
6099,1999,"HOLMES, SVEN E.",0.012857184745371342,1.0,0.0,0.0,1.0,48.0,0.0,1.0
2047,2005,"CARTER, GENE",-1.097147822380066,0.0,0.0,0.0,0.0,70.0,0.0,1.0
10670,2005,"PERRY, CATHERINE DELORES",0.05800225958228111,0.0,1.0,0.0,1.0,53.0,0.032258063554763794,0.0
1909,1998,"CAMPBELL, TENA",-0.015066402032971382,0.0,1.0,0.0,1.0,54.0,0.0714285746216774,0.0
3823,2005,"ELLIS, T.S., III",0.691779613494873,1.0,1.0,0.0,0.0,65.0,0.0,1.0
8218,1997,"LINDSAY, REGINALD C.",0.13804322481155396,1.0,1.0,1.0,1.0,52.0,0.0,1.0
5278,1989,"HADEN, CHARLES H., II",0.23051786422729492,1.0,0.0,0.0,0.0,52.0,1.0,1.0
8870,2005,"MCAVOY, THOMAS J.",-0.035220030695199966,0.0,1.0,0.0,0.0,67.0,0.03191489353775978,1.0
7848,2005,"LAUGHREY, NANETTE K.",0.11586584895849228,0.0,0.0,0.0,1.0,59.0,0.019801979884505272,0.0
14081,2009,"VIETOR, HAROLD D.",-6.023691177368164,1.0,1.0,0.0,1.0,78.0,0.0,1.0
14799,1996,"WINDER, DAVID K.",-1.1837679147720337,1.0,0.0,0.0,1.0,64.0,0.0,1.0
5149,1999,"GREENE, JOHN THOMAS",0.004690947011113167,1.0,0.0,0.0,0.0,70.0,0.0,1.0
770,2004,"BECKWITH, SANDRA L. SHANK",0.18378520011901855,1.0,0.0,0.0,0.0,61.0,0.04651162773370743,0.0
6649,2007,"JAMES, ROBERT G.",0.29707813262939453,0.0,0.0,0.0,1.0,61.0,0.02083333395421505,1.0
7931,1995,"LEE, TOM STEWART",0.3776271939277649,1.0,0.0,0.0,0.0,54.0,0.25,1.0
1144,2001,"BORMAN, PAUL DAVID",-0.14708514511585236,0.0,0.0,0.0,1.0,62.0,0.12820513546466827,1.0
8979,2005,"MCDONALD, ALAN ANGUS",0.15694274008274078,1.0,1.0,0.0,0.0,78.0,0.0,1.0
9878,2010,"MURGUIA, MARY H.",-0.5578285455703735,0.0,0.0,0.0,1.0,50.0,0.0,0.0
2157,2008,"CAUTHRON, ROBIN J.",0.10643988847732544,1.0,1.0,0.0,0.0,58.0,0.20588235557079315,0.0
13083,2008,"STARRETT, KEITH",-0.263824999332428,0.0,1.0,0.0,0.0,57.0,0.024390242993831635,1.0
1451,1993,"BROOMFIELD, ROBERT C.",0.02765798568725586,1.0,1.0,0.0,0.0,60.0,0.0,1.0
11812,1999,"SACHS, HOWARD F.",-0.20804071426391602,0.0,1.0,0.0,1.0,74.0,0.0476190485060215,1.0
6680,2006,"JENKINS, BRUCE S.",1.7361083030700684,1.0,1.0,0.0,1.0,79.0,0.0,1.0
7840,2011,"LASNIK, ROBERT S.",0.20103400945663452,0.0,0.0,0.0,1.0,60.0,0.04545454680919647,1.0
7125,2005,"KAY, ALAN COOKE",-2.8807365894317627,1.0,0.0,0.0,0.0,73.0,0.20000000298023224,1.0
12775,1991,"SMITH, WALTER S., JR.",1.1085069179534912,1.0,1.0,0.0,0.0,51.0,0.5,1.0
6588,2006,"JACK, JANIS GRAHAM",0.2539348006248474,1.0,0.0,0.0,1.0,60.0,0.023255813866853714,0.0
9502,2007,"MONTALVO, FRANK",-0.4138394594192505,0.0,1.0,0.0,0.0,51.0,0.0041551245376467705,1.0
8816,2006,"MAXWELL, ROBERT E.",0.30077317357063293,0.0,0.0,0.0,1.0,82.0,0.1034482792019844,1.0
9282,2006,"MESSITTE, PETER J.",-0.11832354962825775,0.0,1.0,0.0,1.0,65.0,0.1184210553765297,1.0
10628,2000,"PEPPER, W. ALLEN, JR.",0.17464619874954224,1.0,0.0,0.0,1.0,59.0,0.0,1.0
10344,2004,"OWENS, WILBUR D., JR.",0.626785397529602,1.0,0.0,0.0,0.0,74.0,0.0,1.0
8215,2010,"LINDBERG, GEORGE W.",0.6972123384475708,1.0,0.0,0.0,0.0,78.0,0.1428571492433548,1.0
8225,2004,"LINDSAY, REGINALD C.",-0.2917611598968506,1.0,1.0,1.0,1.0,59.0,0.125,1.0
9798,1998,"MUKASEY, MICHAEL B.",0.5298367738723755,0.0,1.0,0.0,0.0,57.0,0.1818181872367859,1.0
11579,2003,"ROLL, JOHN MCCARTHY",-0.5531903505325317,0.0,0.0,0.0,0.0,56.0,0.011111111380159855,1.0
6526,2009,"ILLSTON, SUSAN Y.",0.11922884732484818,0.0,1.0,0.0,1.0,61.0,0.02083333395421505,0.0
14552,1996,"WHIPPLE, DEAN HAROLD",0.9349355697631836,1.0,0.0,0.0,0.0,58.0,0.0,1.0
11607,2002,"ROSEN, GERALD ELLIS",-0.1913623809814453,0.0,0.0,0.0,0.0,51.0,0.03773584961891174,1.0
4017,1997,"FAWSETT, PATRICIA C.",0.5522491335868835,1.0,1.0,0.0,0.0,54.0,0.203125,0.0
11006,1994,"PRO, PHILIP M.",-1.2715811729431152,1.0,1.0,0.0,0.0,48.0,0.0,1.0
13051,2009,"STAMP, FREDERICK P., JR.",0.1448383778333664,1.0,1.0,0.0,0.0,75.0,0.05454545468091965,1.0
1317,1998,"BRIEANT, CHARLES L., JR.",-1.0101919174194336,1.0,0.0,0.0,0.0,75.0,0.06666667014360428,1.0
9584,1983,"MOORE, JOHN HENRY, II",0.0,1.0,1.0,0.0,0.0,54.0,0.0,1.0
7921,2003,"LEE, GERALD BRUCE",-0.7479773163795471,0.0,0.0,1.0,1.0,51.0,0.02500000037252903,1.0
9926,2000,"MURTHA, JOHN GARVAN",-0.481350302696228,0.0,0.0,0.0,1.0,59.0,0.0,1.0
5561,2008,"HARWELL, ROBERT BRYAN",-0.12533050775527954,0.0,0.0,0.0,0.0,49.0,0.007692307699471712,1.0
2803,2005,"CORRIGAN, TIMOTHY J.",-0.7798478603363037,0.0,1.0,0.0,0.0,49.0,0.04958677664399147,1.0
5368,2009,"HALL, JANET C.",0.5830612778663635,0.0,1.0,0.0,1.0,61.0,0.13953489065170288,0.0
11305,2003,"REEVES, DANNY C.",0.8033645749092102,0.0,0.0,0.0,0.0,46.0,0.07407407462596893,1.0
3390,2003,"DOHERTY, REBECCA FEENEY",-0.3476727604866028,0.0,0.0,0.0,0.0,51.0,0.0357142873108387,0.0
6168,2005,"HOPKINS, VIRGINIA EMERSON",0.203475221991539,0.0,0.0,0.0,0.0,53.0,0.1304347813129425,0.0
13883,2001,"UNDERHILL, STEFAN R.",0.39366471767425537,0.0,1.0,0.0,1.0,45.0,0.0,1.0
13203,1995,"STOHR, DONALD JULIUS",-0.1161501407623291,0.0,1.0,0.0,0.0,61.0,0.0,1.0
6030,2011,"HOGAN, MICHAEL ROBERT",-0.06484831869602203,1.0,1.0,0.0,0.0,65.0,0.0,1.0
11242,2011,"REAL, MANUEL L.",-1.8582230806350708,0.0,0.0,0.0,1.0,87.0,0.07692307978868484,1.0
11493,2001,"ROBRENO, EDUARDO C.",0.514620840549469,0.0,0.0,0.0,0.0,56.0,0.0555555559694767,1.0
9058,1994,"MCKINNEY, LARRY J.",1.2424535751342773,1.0,1.0,0.0,0.0,50.0,1.0,1.0
4191,2001,"FITZWATER, SIDNEY A.",-0.24101465940475464,1.0,0.0,0.0,0.0,48.0,0.0,1.0
9635,2009,"MOORE, WILLIAM T., JR.",-0.11493045091629028,1.0,0.0,0.0,1.0,69.0,0.01550387591123581,1.0
7360,2001,"KESSLER, GLADYS",-0.1372157633304596,0.0,1.0,0.0,1.0,63.0,0.0,0.0
15211,1992,"ZOBEL, RYA WEICKERT",0.6533491611480713,0.0,0.0,0.0,1.0,61.0,0.0,0.0
5063,2003,"GRADY, JOHN F.",-0.8619430661201477,0.0,1.0,0.0,0.0,74.0,0.1599999964237213,1.0
14722,1994,"WILLIAMS, RICHARD L.",-0.13432076573371887,1.0,1.0,0.0,1.0,71.0,0.0,1.0
11508,2008,"RODGERS, MARGARET CATHARINE",0.12516635656356812,0.0,1.0,0.0,0.0,44.0,0.12244898080825806,0.0
1906,2011,"CAMPBELL, DAVID G.",-0.13264493644237518,0.0,1.0,0.0,0.0,59.0,0.008810572326183319,1.0
7227,1994,"KEHOE, JAMES W.",0.38288068771362305,1.0,1.0,0.0,1.0,69.0,0.0,1.0
5361,2002,"HALL, JANET C.",0.9905502796173096,0.0,1.0,0.0,1.0,54.0,0.0476190485060215,0.0
13636,2011,"THRASH, THOMAS W., JR.",0.20008522272109985,1.0,1.0,0.0,1.0,60.0,0.05263157933950424,1.0
13725,2002,"TORRES, ERNEST C.",-0.05749736726284027,0.0,1.0,0.0,0.0,61.0,0.14000000059604645,1.0
2739,2004,"COOK, JULIAN ABELE, JR.",-0.4517827332019806,1.0,0.0,1.0,1.0,74.0,0.07999999821186066,1.0
8201,1996,"LINDBERG, GEORGE W.",-0.032446861267089844,1.0,0.0,0.0,0.0,64.0,0.3333333432674408,1.0
10204,2006,"NUGENT, DONALD C.",0.12531255185604095,0.0,1.0,0.0,1.0,58.0,0.04301075264811516,1.0
12061,2011,"SCHWAB, ARTHUR J.",-0.06316947937011719,0.0,0.0,0.0,0.0,65.0,0.0,1.0
11552,2003,"ROETTGER, NORMAN C., JR.",-0.07927334308624268,1.0,1.0,0.0,0.0,73.0,0.056603774428367615,1.0
11562,2004,"ROGERS, RICHARD D.",0.1279233992099762,1.0,0.0,0.0,0.0,83.0,0.0,1.0
13350,2003,"SWEET, ROBERT W.",-0.6361125707626343,1.0,1.0,0.0,1.0,81.0,0.1515151560306549,1.0
8609,2001,"MARRERO, VICTOR",-0.07466962933540344,0.0,0.0,0.0,1.0,60.0,0.0,1.0
5687,2001,"HELLERSTEIN, ALVIN K.",0.6414629220962524,0.0,1.0,0.0,1.0,68.0,0.0833333358168602,1.0
13856,1995,"TURRENTINE, HOWARD B.",1.0388232469558716,0.0,1.0,0.0,0.0,81.0,0.0,1.0
7186,2002,"KEENAN, JOHN F.",1.2417269945144653,0.0,1.0,0.0,0.0,73.0,0.1428571492433548,1.0
14755,2007,"WILSON, SAMUEL GRAYSON",-0.24905428290367126,1.0,0.0,0.0,0.0,58.0,0.01075268816202879,1.0
8197,2011,"LINARES, JOSE L.",0.2923155426979065,0.0,1.0,0.0,0.0,58.0,0.06666667014360428,1.0
5746,2011,"HERLONG, HENRY M., JR.",0.7459216117858887,1.0,1.0,0.0,0.0,67.0,0.0,1.0
7800,2000,"LARIMER, DAVID G.",0.18909119069576263,0.0,1.0,0.0,0.0,56.0,0.0,1.0
4155,2010,"FISH, ALLEN JOE",-0.6472835540771484,1.0,0.0,0.0,0.0,68.0,0.0,1.0
12311,2005,"SHANAHAN, THOMAS MICHAEL",-1.4398905038833618,0.0,0.0,0.0,1.0,71.0,0.1818181872367859,1.0
14306,1998,"WARD, ROBERT JOSEPH",-7.950087547302246,0.0,0.0,0.0,0.0,72.0,0.0,1.0
776,2010,"BECKWITH, SANDRA L. SHANK",0.13205726444721222,1.0,0.0,0.0,0.0,67.0,0.14705882966518402,0.0
4247,2004,"FOLSOM, DAVID",-1.1411596536636353,0.0,1.0,0.0,1.0,57.0,0.03773584961891174,1.0
4050,2000,"FEIKENS, JOHN",0.2362958937883377,1.0,0.0,0.0,0.0,83.0,0.125,1.0
8177,1999,"LIFLAND, JOHN C.",0.1325627565383911,0.0,1.0,0.0,0.0,66.0,0.02380952425301075,1.0
3661,1995,"DWYER, WILLIAM L.",0.7864525318145752,1.0,0.0,0.0,0.0,66.0,1.0,1.0
216,2003,"AMBROSE, DONETTA WYPISKI",0.6093783378601074,0.0,1.0,0.0,1.0,58.0,0.0625,0.0
506,2003,"BAIRD, LOURDES GILLESPIE",-0.001437787781469524,0.0,1.0,0.0,0.0,68.0,0.09433962404727936,0.0
6553,2010,"IRIZARRY, DORA L.",0.8350449204444885,0.0,0.0,0.0,0.0,55.0,0.07575757801532745,0.0
10197,1999,"NUGENT, DONALD C.",0.15550567209720612,0.0,1.0,0.0,1.0,51.0,0.04444444552063942,1.0
13978,2003,"VAN SICKLE, FREDERICK L.",-0.1287662833929062,1.0,0.0,0.0,0.0,60.0,0.025316456332802773,1.0
7612,1999,"KOVACHEVICH, ELIZABETH A.",0.6195389032363892,0.0,0.0,0.0,0.0,63.0,0.050847455859184265,0.0
8043,2001,"LEISURE, PETER K.",0.9325394630432129,1.0,1.0,0.0,0.0,72.0,0.0,1.0
15218,2002,"ZOBEL, RYA WEICKERT",0.25285863876342773,0.0,0.0,0.0,1.0,71.0,0.0,0.0
13091,1999,"STEARNS, RICHARD G.",-0.8355484008789062,1.0,1.0,0.0,1.0,55.0,0.03846153989434242,1.0
3538,2009,"DRELL, DEE DODSON",-0.646697998046875,0.0,1.0,0.0,0.0,62.0,0.19230769574642181,1.0
7637,2002,"KRAM, SHIRLEY WOHL",-0.8700900673866272,0.0,0.0,0.0,0.0,80.0,0.0,0.0
9742,2004,"MOSMAN, MICHAEL W.",-0.45486992597579956,0.0,1.0,0.0,0.0,48.0,0.0,1.0
12232,1997,"SEYBERT, JOANNA",-0.09483557194471359,0.0,0.0,0.0,1.0,51.0,0.2222222238779068,0.0
9353,1999,"MILES-LAGRANGE, VICKI LYNN",-0.5079894661903381,1.0,0.0,1.0,1.0,46.0,0.07999999821186066,0.0
14067,1995,"VIETOR, HAROLD D.",-0.5334404706954956,1.0,1.0,0.0,1.0,64.0,0.0,1.0
12013,1994,"SCHLESINGER, HARVEY E.",0.02233368717133999,0.0,1.0,0.0,0.0,54.0,0.0181818176060915,1.0
11772,2008,"RUSSELL, THOMAS B.",0.10001707822084427,1.0,1.0,0.0,1.0,63.0,0.06481481343507767,1.0
1545,1995,"BROWNING, WILLIAM D.",0.441068172454834,1.0,1.0,0.0,0.0,64.0,0.5,1.0
7087,1992,"KATZ, MARVIN",2.7167282104492188,0.0,1.0,0.0,0.0,62.0,1.0,1.0
653,2003,"BATAILLON, JOSEPH F.",-0.4324437975883484,0.0,0.0,0.0,1.0,54.0,0.043478261679410934,1.0
4881,1998,"GILMORE, VANESSA DIANE",0.3227246105670929,1.0,0.0,1.0,1.0,42.0,0.17391304671764374,0.0
10345,2005,"OWENS, WILBUR D., JR.",0.1659642457962036,1.0,0.0,0.0,0.0,75.0,0.04109589010477066,1.0
11114,2001,"RAGGI, REENA",0.5890587568283081,0.0,0.0,0.0,0.0,50.0,0.0235294122248888,0.0
504,2001,"BAIRD, LOURDES GILLESPIE",-0.032740041613578796,0.0,1.0,0.0,0.0,66.0,0.1304347813129425,0.0
12777,1993,"SMITH, WALTER S., JR.",0.35107773542404175,1.0,1.0,0.0,0.0,53.0,0.25,1.0
1457,1999,"BROOMFIELD, ROBERT C.",0.3476252555847168,1.0,1.0,0.0,0.0,66.0,0.024000000208616257,1.0
13808,2001,"TUNHEIM, JOHN R.",-0.5129740834236145,1.0,1.0,0.0,1.0,48.0,0.07692307978868484,1.0
7063,2003,"KARLTON, LAWRENCE KATZ",0.0539059191942215,0.0,0.0,0.0,1.0,68.0,0.12280701845884323,1.0
3621,2009,"DUFFY, PATRICK MICHAEL",-0.41218480467796326,0.0,1.0,0.0,1.0,66.0,0.019607843831181526,1.0
14438,1998,"WEINSHIENK, ZITA L.",0.008443133905529976,0.0,1.0,0.0,1.0,65.0,0.1428571492433548,0.0
11513,1997,"RODRIGUEZ, JOSEPH H.",1.232262134552002,0.0,0.0,0.0,0.0,67.0,0.0,1.0
10428,1996,"PANNER, OWEN M.",1.2355585098266602,1.0,1.0,0.0,1.0,72.0,0.0,1.0
10465,2001,"PARKER, BARRINGTON DANIELS, JR.",-0.5964682698249817,1.0,1.0,1.0,0.0,57.0,0.0,1.0
149,1993,"ALESIA, JAMES H.",-0.5743751525878906,0.0,0.0,0.0,0.0,59.0,0.0,1.0
7994,1991,"LEGGE, CHARLES A.",-0.956845760345459,0.0,1.0,0.0,0.0,61.0,0.0,1.0
5764,2007,"HERRERA, JUDITH C.",0.7009291648864746,0.0,1.0,0.0,0.0,53.0,0.006369426846504211,0.0
10798,1991,"PLUNKETT, PAUL E.",-0.035834312438964844,0.0,1.0,0.0,0.0,56.0,0.0,1.0
8289,2002,"LODGE, EDWARD J.",0.08585113286972046,0.0,0.0,0.0,0.0,69.0,0.023255813866853714,1.0
13221,2000,"STORY, RICHARD W.",0.13829806447029114,1.0,1.0,0.0,1.0,47.0,0.1428571492433548,1.0
9444,2004,"MILLS, RICHARD H.",0.027583537623286247,1.0,1.0,0.0,0.0,75.0,0.07407407462596893,1.0
6326,1999,"HUDSPETH, HARRY LEE",-0.10541444271802902,1.0,1.0,0.0,1.0,64.0,0.025316456332802773,1.0
1944,1998,"CAMPOS, SANTIAGO E.",0.42916929721832275,0.0,1.0,0.0,1.0,72.0,0.0,1.0
1890,2004,"CAMP, LAURIE SMITH",0.22699566185474396,0.0,0.0,0.0,0.0,51.0,0.056603774428367615,0.0
2697,2001,"CONWAY, JOHN E.",-0.17513929307460785,1.0,1.0,0.0,0.0,67.0,0.005524862091988325,1.0
12139,1994,"SEAY, FRANK HOWELL",0.0,1.0,0.0,0.0,1.0,56.0,0.0,1.0
10557,2006,"PAUL, MAURICE MITCHELL",0.46509602665901184,1.0,1.0,0.0,0.0,74.0,0.0714285746216774,1.0
10632,2004,"PEPPER, W. ALLEN, JR.",-0.06903346627950668,1.0,0.0,0.0,1.0,63.0,0.05263157933950424,1.0
5941,2011,"HITTNER, DAVID",0.8730556964874268,0.0,1.0,0.0,0.0,72.0,0.0,1.0
7163,2000,"KEELEY, IRENE PATRICIA M.",-0.42396000027656555,0.0,0.0,0.0,0.0,56.0,0.09756097197532654,0.0
126,2008,"ALBRITTON, WILLIAM H., III",0.20640090107917786,1.0,1.0,0.0,0.0,72.0,0.024390242993831635,1.0
11446,1995,"ROBINSON, MARY LOU",0.9278857707977295,1.0,0.0,0.0,1.0,69.0,0.0,0.0
901,2009,"BERMAN, RICHARD M.",0.4751383364200592,0.0,0.0,0.0,1.0,66.0,0.025641025975346565,1.0
11621,1998,"ROSENBAUM, JAMES M.",0.08878546953201294,0.0,1.0,0.0,0.0,54.0,0.21212121844291687,1.0
2963,2008,"CROW, SAM A.",-0.06817686557769775,1.0,0.0,0.0,0.0,82.0,0.03076923079788685,1.0
12097,2007,"SCOTT, JEANNE E.",-0.10798821598291397,0.0,0.0,0.0,1.0,59.0,0.016949152573943138,0.0
15160,1989,"ZIEGLER, DONALD E.",0.0,0.0,1.0,0.0,1.0,53.0,0.0,1.0
15023,2011,"WRIGHT, SUSAN WEBBER",0.3716956675052643,1.0,0.0,0.0,0.0,63.0,0.054054055362939835,0.0
9189,1998,"MELANCON, TUCKER L.",-1.180391788482666,1.0,0.0,0.0,1.0,52.0,0.1666666716337204,1.0
15040,2004,"YOHN, WILLIAM H., JR.",0.4892921447753906,1.0,1.0,0.0,0.0,69.0,0.2222222238779068,1.0
13356,2009,"SWEET, ROBERT W.",-4.197695255279541,1.0,1.0,0.0,1.0,87.0,0.0,1.0
13872,2002,"TYSON, RALPH E.",-0.05231785774230957,0.0,0.0,1.0,1.0,54.0,0.04545454680919647,1.0
13002,2009,"STADTMUELLER, JOSEPH P.",-0.0313449501991272,0.0,1.0,0.0,0.0,67.0,0.0,1.0
1839,2005,"CALDWELL, KAREN K.",0.005852994043380022,0.0,0.0,0.0,0.0,49.0,0.1184210553765297,0.0
9749,2011,"MOSMAN, MICHAEL W.",0.24311405420303345,0.0,1.0,0.0,0.0,55.0,0.03333333507180214,1.0
11451,2000,"ROBINSON, MARY LOU",-0.16721636056900024,1.0,0.0,0.0,1.0,74.0,0.10169491171836853,0.0
14472,2003,"WELLS, LESLEY BROOKS",-1.1222732067108154,1.0,0.0,0.0,1.0,66.0,0.04444444552063942,0.0
4180,2004,"FITZPATRICK, DUROSS",-0.18625402450561523,1.0,1.0,0.0,0.0,70.0,0.07407407462596893,1.0
8028,2005,"LEINENWEBER, HARRY DANIEL",-0.37950342893600464,0.0,0.0,0.0,0.0,68.0,0.25,1.0
9836,2007,"MUNLEY, JAMES MARTIN",-0.3470908999443054,0.0,0.0,0.0,1.0,71.0,0.02380952425301075,1.0
8981,2007,"MCDONALD, ALAN ANGUS",-0.13806891441345215,1.0,1.0,0.0,0.0,80.0,0.0,1.0
647,1997,"BATAILLON, JOSEPH F.",0.47599124908447266,0.0,0.0,0.0,1.0,48.0,0.0,1.0
10964,2007,"PREGERSON, DEAN D.",-0.31157025694847107,0.0,0.0,0.0,1.0,56.0,0.0,1.0
14982,2008,"WOOTEN, TERRY L.",1.04054594039917,0.0,1.0,0.0,0.0,54.0,0.07042253762483597,1.0
6525,2008,"ILLSTON, SUSAN Y.",-0.05635035037994385,0.0,1.0,0.0,1.0,60.0,0.03846153989434242,0.0
