,sentyr,judgeid,disparity_sex,cr1_disparity,cr2_disparity,cr3_disparity,cr4_disparity,cr5_disparity,cr6_disparity,cr7_disparity,cr8_disparity,cr9_disparity,cr10_disparity,cr11_disparity,cr12_disparity,cr13_disparity,cr14_disparity,cr15_disparity,cr16_disparity,cr17_disparity,cr18_disparity,cr19_disparity,cr20_disparity,cr21_disparity,cr22_disparity,black_disparity,trial_disparity,nocounts_disparity,malejudge,judge_yearsonbench
2883,2006,"KORMAN, EDWARD R.",0.06307733058929443,0.03703703731298447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29629629850387573,0.0,0.1111111119389534,0.07407407462596893,0.18518517911434174,-1.0,0.0,0.0,0.1111111119389534,0.03703703731298447,0.03703703731298447,0.0,0.0,0.1111111119389534,0.40740740299224854,0.18518517911434174,0.6666666269302368,1.0,21.0
3748,2006,"MUNSON, HOWARD G.",0.07068414986133575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8999999761581421,0.30000001192092896,0.30000001192092896,0.0,0.20000000298023224,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.7000000476837158,1.0,30.0
2915,2005,"KRAVITZ, MARK R.",0.15133973956108093,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.09090909361839294,0.1818181872367859,0.0,0.3636363744735718,0.0,0.0,0.0,0.0,0.04545454680919647,0.04545454680919647,0.0,-0.9090908765792847,0.04545454680919647,0.04545454680919647,0.0,0.5,0.0,0.09090912342071533,1.0,2.0
57,2004,"ALLEY, WAYNE E.",0.05258709192276001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.10000000149011612,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.30000001192092896,0.10000000149011612,0.2999999523162842,1.0,19.0
2834,2004,"KING, JAMES L.",0.2568228840827942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.06666666269302368,0.0,0.0,0.2666666805744171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,0.06666667014360428,0.7333333492279053,1.0,34.0
1566,2006,"FALLON, ELDON E.",-0.030734261497855186,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,0.2857142984867096,-0.5,0.0476190485060215,0.190476194024086,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.3095238208770752,0.0,-3.9285714626312256,1.0,11.0
400,2005,"BLACKBURN, ROBERT E.",0.022730045020580292,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.25,0.0,-0.2291666567325592,0.0,-0.4583333432674408,0.1875,0.0,0.0,0.0625,0.0,0.0625,0.0416666679084301,0.02083333395421505,0.0,0.1458333283662796,-0.375,0.9583333730697632,1.0,3.0
1654,2011,"FLANAGAN, LOUISE W.",-0.04252349212765694,0.0,0.0,0.013698630034923553,0.0,0.0,0.0,0.0,0.013698630034923553,0.2568492889404297,0.0,0.34246575832366943,0.0,-0.3476027250289917,0.06849315017461777,0.0,0.0,0.013698630034923553,0.013698630034923553,0.0,-0.125,-0.125,-0.125,0.14383560419082642,0.06849315017461777,0.9589041471481323,0.0,8.0
322,2004,"BENITEZ, ROGER T.",-0.09166666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1416,2010,"DUFFEY, WILLIAM S., JR.",0.05961611121892929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2063492089509964,0.0,0.1944444477558136,-0.1428571492433548,-0.2341269850730896,0.25,0.02777777798473835,0.0,0.02777777798473835,0.0,0.0555555559694767,0.02777777798473835,0.0,0.0,0.0714285671710968,0.02777777798473835,0.7976189851760864,1.0,6.0
5142,2010,"TRAGER, DAVID G.",0.09880992770195007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.20000004768371582,1.0,17.0
2865,2011,"KOELTL, JOHN G.",-0.0340999998152256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1111111119389534,0.0,-0.7777777910232544,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.2222222089767456,1.0,17.0
5036,2006,"TARNOW, ARTHUR J.",-0.07384945452213287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222238779068,0.0,-0.7777777910232544,0.0,0.1111111119389534,0.1111111119389534,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,-0.4444444179534912,0.1111111119389534,6.111111164093018,1.0,8.0
635,2008,"BUNNING, DAVID L.",0.17242386937141418,0.0,0.0,0.0,0.021739130839705467,0.0,0.0,0.043478261679410934,0.0,-0.4534161686897278,0.0,0.17391304671764374,0.17391304671764374,-0.05590062588453293,-0.07763975858688354,0.0,0.0,0.10869564861059189,0.0,0.043478261679410934,0.0,0.0,0.021739130839705467,-0.1677018702030182,0.08695652335882187,-1.3695652484893799,1.0,6.0
18,2005,"ADELMAN, LYNN S.",0.14393894374370575,-0.11785715073347092,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.0,0.2321428507566452,0.0,0.15000000596046448,0.0,-0.48928573727607727,0.07500000298023224,0.05000000074505806,0.0,0.02500000037252903,0.0,0.0,0.02500000037252903,0.02500000037252903,0.0,0.11428570747375488,0.02500000037252903,0.08928573131561279,1.0,8.0
260,2011,"BATTANI, MARIANNE O.",0.23774737119674683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571428656578064,0.0,0.2857142984867096,0.0,0.1428571492433548,0.2857142984867096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.2142857313156128,0.1428571492433548,0.2857142686843872,0.0,11.0
4837,2008,"SPATT, ARTHUR D.",0.015419889241456985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.1875,0.1875,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.4375,0.0625,0.4375,1.0,19.0
97,2005,"ANDERSEN, WAYNE R.",0.13201981782913208,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261904776096344,0.0,0.0476190485060215,0.0,-0.4047619104385376,0.1428571492433548,0.0,0.0,0.0,0.190476194024086,-0.25,0.0,0.0,0.0,-0.0714285671710968,0.095238097012043,0.9047619104385376,1.0,14.0
4601,2004,"SEYBERT, JOANNA",0.128997340798378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518517911434174,0.0,0.07407407462596893,0.0,0.3333333432674408,0.0,-0.6666666269302368,0.0,0.0,0.03703703731298447,0.0,0.03703703731298447,0.0,0.0,0.14814814925193787,0.0,0.703703761100769,0.0,11.0
5235,2005,"VAZQUEZ, MARTHA A.",0.1590079367160797,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,-0.6666666269302368,0.0,0.1666666716337204,0.8333333730697632,0.0,12.0
3729,2005,"MUIR, MALCOLM",0.19393664598464966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3571428656578064,0.0,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.0714285746216774,0.0,0.0,0.0714285746216774,0.0714285746216774,0.0,0.2857142984867096,0.0714285746216774,-0.3333333730697632,1.0,35.0
1251,2008,"DAWSON, KENT J.",0.07464774698019028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599999964237213,0.0,0.20000000298023224,0.0,0.23999999463558197,0.2800000011920929,-1.0,0.0,0.0,0.03999999910593033,0.07999999821186066,0.0,0.0,0.0,0.1599999964237213,0.07999999821186066,0.9600000381469727,1.0,8.0
3064,2008,"LEIGHTON, RONALD B.",0.20180334150791168,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407462596893,0.03703703731298447,0.4444444477558136,0.0,0.1111111119389534,0.0,-0.8888888955116272,0.03703703731298447,0.0,0.0,0.1111111119389534,0.0,0.03703703731298447,0.0,0.0,0.03703703731298447,0.18518517911434174,0.0,-1.6666666269302368,1.0,6.0
242,2005,"BATAILLON, JOSEPH F.",0.0444779209792614,0.010309278033673763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49312713742256165,0.0,0.2989690601825714,0.0,-0.10481099784374237,0.19587628543376923,0.0,0.0,0.0,0.0,0.04123711213469505,0.0,0.010309278033673763,0.04123711213469505,0.24742268025875092,0.020618556067347527,0.17525768280029297,1.0,8.0
4838,2003,"SPENCER, JAMES R.",0.07112466543912888,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.4615384638309479,0.0,-0.025641024112701416,0.07692307978868484,0.07692307978868484,0.0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.0,0.5128204822540283,0.1538461595773697,-0.02564108371734619,1.0,17.0
3579,2004,"MILLS, RICHARD H.",0.05943954363465309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0.0,-0.11666665971279144,0.06666667014360428,-0.11666665971279144,-0.11666665971279144,0.0,0.0,-0.25,0.0,0.06666667014360428,0.0,0.0,0.0,0.4000000059604645,0.06666667014360428,0.23333334922790527,1.0,19.0
4513,2006,"SCHLESINGER, HARVEY E.",-0.03096836432814598,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813866853714,0.0,-0.5581395626068115,0.0,0.302325576543808,0.0,0.09302325546741486,0.11627907305955887,0.0,0.0,0.0,0.0,0.0,0.023255813866853714,0.0,0.0,0.4883720874786377,0.023255813866853714,-0.5348837375640869,1.0,15.0
5346,2006,"WATSON, MICHAEL H.",0.02362525276839733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037035822868347,0.0,0.29629629850387573,0.0,-0.8888888955116272,0.03703703731298447,0.0,0.0,0.07407407462596893,0.0,0.03703703731298447,0.0,0.03703703731298447,0.03703703731298447,0.5925925970077515,0.03703703731298447,-0.5185185670852661,1.0,2.0
44,2008,"ALAIMO, ANTHONY A.",0.1146930456161499,0.0555555559694767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7222222089767456,0.0,0.3333333432674408,0.0,0.0555555559694767,0.0,0.0,0.0,0.1111111119389534,0.0,0.0555555559694767,0.0,0.1111111119389534,0.0,0.2777777910232544,0.1111111119389534,0.6111111640930176,1.0,37.0
1218,2003,"DAVIS, LEGROME D.",0.01567656919360161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.30000001192092896,0.0,-0.4000000059604645,0.10000000149011612,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,0.0,-0.5,0.0,0.20000004768371582,1.0,1.0
3395,2004,"MCCALLA, JON P.",0.22552335262298584,0.02777777798473835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06565657258033752,0.0,0.32575756311416626,-0.09090909361839294,-0.18939393758773804,0.02777777798473835,0.0,0.0,0.02777777798473835,0.0,0.02777777798473835,0.0,-0.09090909361839294,0.0,0.20454543828964233,0.0555555559694767,0.4848484992980957,1.0,12.0
77,2008,"ALVAREZ, MICAELA",0.060040831565856934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17608699202537537,0.0,0.15217390656471252,0.0,0.010869565419852734,0.002173900604248047,0.0,0.0,0.0,0.010869565419852734,0.0,0.0,0.0,0.0,0.054347824305295944,0.032608695328235626,0.2608696222305298,0.0,4.0
2920,2010,"KRAVITZ, MARK R.",0.07926353812217712,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.27272728085517883,0.0,0.0,0.0,-0.5454545021057129,0.0,0.1818181872367859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728085517883,0.0,0.5454545021057129,1.0,7.0
2613,2010,"JONES, JOHN E., III",0.06849143654108047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454680919647,0.0,0.13636364042758942,0.0,-0.9090908765792847,0.04545454680919647,0.0,0.04545454680919647,0.09090909361839294,0.0,0.0,0.0,0.0,0.13636364042758942,0.6363636255264282,0.04545454680919647,0.22727274894714355,1.0,8.0
2448,2011,"HUNT, WILLIS B., JR.",-0.0366559773683548,0.0,0.0,0.0,0.0,0.0,0.07692307978868484,0.0,0.0,0.07692307978868484,0.0,0.0,0.0,-0.692307710647583,0.38461539149284363,0.0,0.0,0.07692307978868484,0.0,0.0,0.07692307978868484,0.0,0.0,-0.4615384340286255,0.07692307978868484,-0.615384578704834,1.0,16.0
45,2009,"ALAIMO, ANTHONY A.",0.31247368454933167,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.0,0.06666667014360428,0.0,-0.1666666567325592,0.06666667014360428,-0.4333333373069763,0.20000000298023224,0.0,0.0,0.13333334028720856,0.0,0.06666667014360428,0.0,0.0,0.0,-0.03333333134651184,-0.5,-11.666666984558105,1.0,38.0
4506,2011,"SCHILLER, BERLE M.",0.03992379456758499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.3499999940395355,0.0,-0.6499999761581421,0.05000000074505806,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.699999988079071,0.15000000596046448,-0.6500000953674316,1.0,11.0
5292,2006,"WALLS, WILLIAM H.",0.21733877062797546,0.0,0.0,0.0,0.0,0.0,0.0714285746216774,0.0714285746216774,0.0,0.2857142984867096,0.0,0.1428571492433548,0.0,-0.523809552192688,-0.190476194024086,0.0,0.0,0.0714285746216774,0.0,0.0714285746216774,0.0,0.0,0.0,-0.3095238208770752,0.0714285746216774,0.5,1.0,12.0
2994,2006,"LASNIK, ROBERT S.",0.227788507938385,0.027027027681469917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29729729890823364,0.0,0.18918919563293457,0.0,0.1621621549129486,0.1621621549129486,-0.9189189076423645,0.0,0.054054055362939835,0.0,0.0,0.0,0.0,0.027027027681469917,0.10810811072587967,0.0,-0.9459459781646729,1.0,8.0
261,2007,"BATTEN, TIMOTHY C., SR.",0.023648187518119812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352963089943,0.0,0.11764705926179886,0.0,-0.5882352590560913,0.23529411852359772,0.05882352963089943,0.0,0.05882352963089943,0.0,0.05882352963089943,0.0,0.0,0.0,-0.47058820724487305,0.05882352963089943,1.0,1.0,1.0
470,2008,"BOYKO, CHRISTOPHER A.",-0.06484366953372955,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454680919647,0.0,0.3636363744735718,0.0,0.3181818127632141,-0.45454543828964233,-0.40909090638160706,0.04545454680919647,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.04545454680919647,-0.22727274894714355,1.0,3.0
5571,2007,"YOHN, WILLIAM H., JR.",0.07352633774280548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-4.0,1.0,16.0
4191,2011,"READE, LINDA R.",0.1680406630039215,-0.05723270773887634,0.0,0.0,0.0,0.0,0.0,0.009433962404727936,0.009433962404727936,-0.1647798717021942,0.0,0.11194968223571777,-0.06666667014360428,-0.11509434133768082,0.15031445026397705,0.0,0.0,0.1037735864520073,0.0,0.0,0.0,0.01886792480945587,0.0,0.15031445026397705,-0.028930820524692535,-0.13773584365844727,0.0,9.0
2523,2009,"JACKSON, RAYMOND A.",0.09426651895046234,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.3333333432674408,0.0,0.13333334028720856,0.0,-0.800000011920929,0.13333334028720856,0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333332538604736,0.13333334028720856,-0.466666579246521,1.0,16.0
1882,2005,"GILLMOR, HELEN W.",0.022473275661468506,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111119389534,0.0,0.29680362343788147,0.0,0.039573825895786285,0.013698630034923553,-0.18112632632255554,0.013698630034923553,-0.09741248190402985,0.0,0.04109589010477066,0.027397260069847107,0.013698630034923553,0.0,0.04109589010477066,-0.09741248190402985,0.013698630034923553,0.054794520139694214,-1.048706293106079,0.0,11.0
4321,2009,"RODRIGUEZ, JOSEPH H.",-0.32798656821250916,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.4000000059604645,0.0,0.13333334028720856,0.20000000298023224,0.06666667014360428,0.0,0.06666667014360428,0.0,0.0,0.0,0.0,0.06666667014360428,0.4000000059604645,0.06666667014360428,0.6666666269302368,1.0,24.0
1361,2004,"DOTY, DAVID S.",0.16829197108745575,0.04545454680919647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.3636363744735718,0.0,-0.20000000298023224,0.04545454680919647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454680919647,0.11818180978298187,-0.06363636255264282,-1.2545454502105713,1.0,17.0
2964,2010,"LANCASTER, GARY L.",-0.10529690235853195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.375,-1.0,0.125,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,-0.4375,0.125,0.6875,1.0,17.0
880,2008,"CHESNEY, MAXINE M.",-0.060192324221134186,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,0.0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1428571492433548,0.0,0.0,0.0714285746216774,0.2142857164144516,0.0,0.0,0.0,0.0,0.3571428656578064,0.0,0.5,0.0,13.0
1222,2007,"DAVIS, LEGROME D.",0.03611684963107109,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14705881476402283,0.0,-0.20588234066963196,0.0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,0.05882352963089943,-0.4117646813392639,0.11764705926179886,-1.4117646217346191,1.0,5.0
1248,2005,"DAWSON, KENT J.",0.16453340649604797,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142873108387,0.0,-0.7428570985794067,0.0,0.17142857611179352,0.0,0.1428571492433548,0.20000000298023224,0.0,0.0,0.02857142873108387,0.0,0.1428571492433548,0.0,0.0,0.02857142873108387,0.11428571492433548,0.11428571492433548,2.3142857551574707,1.0,5.0
3269,2003,"MARRERO, VICTOR",0.21387499570846558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.6666666269302368,1.0,4.0
116,2008,"ANDERSON, JOSEPH F., JR.",0.10218188166618347,0.0357142873108387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142859697341919,0.0,-0.0714285671710968,0.0714285746216774,0.0714285746216774,0.0357142873108387,0.0,0.0,0.0357142873108387,0.0,0.0,-0.25,0.0,0.0,0.2142857313156128,0.0,-1.0357142686843872,1.0,22.0
1207,2004,"DAVIDSON, GLEN H.",0.06075561046600342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34259259700775146,0.0,0.1111111119389534,0.0,0.07407407462596893,0.03703703731298447,0.03703703731298447,0.0,0.18518517911434174,0.03703703731298447,-0.21296295523643494,0.03703703731298447,0.03703703731298447,0.0,-0.37962964177131653,0.03703703731298447,0.11111116409301758,1.0,19.0
4664,2011,"SHAW, CHARLES A.",0.22083333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,1.0,18.0
983,2005,"COLLYER, ROSEMARY M.",-0.004483874421566725,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111044883728,0.2222222238779068,0.4444444179534912,0.0,3.0
2374,2011,"HOUSTON, JOHN A.",0.04691151902079582,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333134651184,0.0,-0.10000000149011612,0.0,0.06666667014360428,0.03333333134651184,0.0,0.0,0.06666667014360428,0.0,0.03333333507180214,0.06666667014360428,0.03333333507180214,0.0,0.0,0.06666667014360428,1.600000023841858,1.0,8.0
4349,2005,"ROSE, THOMAS M.",-0.007552722468972206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030303120613098,0.0,0.0,0.06060606241226196,-0.5454545617103577,0.0,0.0,0.0,0.06060606241226196,0.0,0.09090909361839294,0.0,0.03030303120613098,0.0,-0.03030306100845337,0.06060606241226196,0.6060606241226196,1.0,3.0
1743,2009,"FROST, GREGORY L.",-0.0564720556139946,0.03846153989434242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24358972907066345,0.0,0.23076923191547394,0.0,-0.3333333432674408,0.07692307978868484,0.0,0.0,0.03846153989434242,0.0,0.0,0.0,-0.3333333432674408,0.03846153989434242,0.42307692766189575,0.0,0.5384615659713745,1.0,6.0
1436,2004,"DUVAL, STANWOOD R., JR.",0.008619409054517746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.6666666865348816,0.0,0.1666666716337204,0.0,0.0416666679084301,0.0833333358168602,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1666666865348816,0.0,1.0,1.0,10.0
3941,2004,"PARKER, JAMES A.",0.20827607810497284,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,-0.7083333730697632,0.0,0.375,0.0,0.0416666679084301,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333283662796,0.0833333358168602,0.0,-2.625,1.0,17.0
404,2010,"BLACKBURN, ROBERT E.",0.024675587192177773,0.09090909361839294,0.0,0.0,0.0,0.0,0.0,-0.16969697177410126,0.0,0.04242424666881561,0.0,0.1818181872367859,0.0,-0.30909091234207153,0.04242424666881561,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.0,0.03030303120613098,-0.07878787815570831,0.0,-1.466666579246521,1.0,8.0
4883,2006,"STAMP, FREDERICK P., JR.",0.12656019628047943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030487775802612305,0.0,-0.15243902802467346,0.024390242993831635,0.0,0.0,0.0,0.0,0.0731707289814949,0.024390242993831635,0.0,0.0,0.0,0.0,0.28658539056777954,0.09756097197532654,-0.2286585569381714,1.0,16.0
4354,2010,"ROSE, THOMAS M.",-0.00990420300513506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193548262119293,0.0,0.29032257199287415,0.032258063554763794,-0.4032258093357086,0.032258063554763794,0.0,0.0,-0.4677419364452362,0.0,0.06451612710952759,0.032258063554763794,0.0,0.0,0.5161290168762207,-0.4677419364452362,-9.95161247253418,1.0,8.0
799,2007,"CASSELL, PAUL G.",0.0733986496925354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999995827674866,0.0,0.11999998986721039,0.0,-0.3400000035762787,0.0599999874830246,0.0,0.0,0.05999999865889549,0.03999999910593033,0.03999999910593033,0.019999999552965164,0.0,0.019999999552965164,-0.14000000059604645,0.019999999552965164,-0.24000000953674316,1.0,5.0
2988,2008,"LARSON, STEPHEN G.",0.04386363923549652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,-0.6000000238418579,1.0,2.0
4745,2005,"SLEET, GREGORY M.",0.1554318070411682,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.4375,0.0,-0.875,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,-0.3125,0.0,0.0,1.0,7.0
540,2005,"BRIONES, DAVID",0.023944368585944176,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.0,0.0,-0.2142857313156128,0.0,0.02500000037252903,0.0,0.05000000074505806,0.3499999940395355,0.0,0.0,-0.11785715073347092,0.0,-0.1428571492433548,0.0,0.0,0.02500000037252903,0.07500000298023224,-0.06785714626312256,0.0321427583694458,1.0,11.0
790,2003,"CASELLAS, SALVADOR E.",0.18904761970043182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,1.0,9.0
1310,2007,"DICLERICO, JOSEPH A., JR.",0.0490134097635746,-0.3687500059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16249999403953552,0.0,-0.04375000298023224,0.03125,0.0625,0.0625,0.03125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.1875,0.03125,-1.7937498092651367,1.0,15.0
4951,2005,"STIEHL, WILLIAM D.",0.08527371287345886,0.0,0.0,0.0,0.027027027681469917,0.0,0.0,0.0,0.0810810774564743,0.37837839126586914,0.0,0.3243243098258972,0.0,-0.9189189076423645,0.0810810774564743,0.0,0.0,0.0,0.0,0.0,0.027027027681469917,0.0,0.0,0.45945945382118225,0.054054055362939835,1.5405404567718506,1.0,19.0
5164,2005,"TUNHEIM, JOHN R.",0.08907008916139603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210479259491,0.0,-0.17543861269950867,0.0,-0.5614035129547119,0.05263157933950424,0.0,0.0,0.05263157933950424,0.0,0.2631579041481018,0.0,0.0,0.0,0.3684210479259491,0.15789473056793213,1.0,1.0,10.0
4700,2005,"SIMANDLE, JEROME B.",0.17811523377895355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6086956262588501,0.0,0.21739129722118378,0.0,0.1304347813129425,0.043478261679410934,0.043478261679410934,0.0,0.0,0.0,0.08695652335882187,0.08695652335882187,0.0,0.0,0.3478260934352875,0.21739129722118378,2.4347825050354004,1.0,13.0
1293,2011,"DEVER, JAMES C., III",0.19062559306621552,0.012987012974917889,0.0,0.0,0.0,0.0,0.012987012974917889,0.0,0.0,-0.6233766078948975,0.0,0.2857142984867096,0.025974025949835777,0.07792207598686218,0.11688311398029327,0.012987012974917889,0.012987012974917889,0.0,0.012987012974917889,0.051948051899671555,0.0,0.0,0.0,0.08441555500030518,0.025974025949835777,0.37662339210510254,1.0,6.0
4306,2003,"ROBRENO, EDUARDO C.",0.0699666365981102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.5,1.0,11.0
